PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
01A,3647.0,2.0,275.0,230.0,0.0,44.0,26.0,0.0,2.0,3.0,0.0,54.0,44.0,0.0,33.0,33.0,4.0,970.0,946.0,2.0,564.0,415.0
01B,4248.0,8.0,253.0,291.0,1.0,45.0,43.0,0.0,2.0,2.0,0.0,74.0,56.0,0.0,35.0,27.0,4.0,1244.0,1255.0,1.0,503.0,404.0
01C,1770.0,5.0,98.0,104.0,0.0,8.0,13.0,0.0,2.0,0.0,0.0,10.0,13.0,0.0,6.0,3.0,0.0,80.0,93.0,1.0,689.0,645.0
01D,566.0,2.0,50.0,45.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,6.0,1.0,59.0,68.0,0.0,177.0,139.0
01E,3816.0,2.0,261.0,261.0,0.0,36.0,30.0,0.0,2.0,2.0,1.0,40.0,27.0,0.0,24.0,19.0,8.0,1003.0,1059.0,2.0,531.0,508.0
01F,1568.0,6.0,94.0,106.0,0.0,10.0,13.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,3.0,8.0,0.0,39.0,62.0,1.0,576.0,630.0
01G,2326.0,3.0,162.0,128.0,0.0,30.0,25.0,0.0,2.0,2.0,0.0,18.0,26.0,0.0,18.0,14.0,1.0,243.0,233.0,2.0,727.0,692.0
01H,858.0,1.0,59.0,57.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,5.0,8.0,0.0,3.0,3.0,0.0,32.0,46.0,1.0,369.0,267.0
01I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
01J,2802.0,7.0,199.0,185.0,0.0,19.0,11.0,0.0,2.0,1.0,0.0,13.0,17.0,0.0,7.0,8.0,0.0,90.0,107.0,3.0,1251.0,882.0
01P,1377.0,2.0,83.0,69.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,15.0,23.0,0.0,659.0,497.0
01R,1642.0,5.0,95.0,60.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,11.0,5.0,0.0,2.0,1.0,0.0,20.0,22.0,5.0,873.0,533.0
01S,1968.0,2.0,134.0,118.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,4.0,1.0,0.0,37.0,31.0,3.0,854.0,734.0
01T,1756.0,2.0,105.0,118.0,1.0,17.0,16.0,0.0,1.0,2.0,0.0,45.0,51.0,0.0,7.0,5.0,0.0,177.0,230.0,0.0,484.0,495.0
02A,5299.0,6.0,367.0,469.0,1.0,48.0,65.0,0.0,6.0,6.0,0.0,70.0,85.0,0.0,129.0,120.0,4.0,1376.0,1910.0,1.0,277.0,359.0
02B,4390.0,10.0,209.0,392.0,1.0,60.0,76.0,0.0,5.0,11.0,0.0,41.0,51.0,2.0,45.0,55.0,1.0,344.0,595.0,5.0,840.0,1647.0
02C,2412.0,4.0,172.0,213.0,0.0,36.0,30.0,0.0,2.0,0.0,1.0,41.0,57.0,0.0,34.0,29.0,1.0,393.0,520.0,0.0,430.0,449.0
02D,5160.0,8.0,355.0,378.0,0.0,58.0,45.0,0.0,3.0,4.0,0.0,80.0,74.0,0.0,98.0,78.0,9.0,1103.0,1216.0,4.0,966.0,681.0
02E,2162.0,2.0,159.0,149.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,30.0,19.0,1.0,32.0,28.0,1.0,801.0,759.0,0.0,68.0,60.0
02F1,3527.0,5.0,254.0,270.0,0.0,52.0,42.0,0.0,1.0,3.0,1.0,56.0,50.0,1.0,71.0,46.0,4.0,1163.0,1220.0,1.0,164.0,123.0
02F2,929.0,1.0,52.0,62.0,0.0,12.0,5.0,0.0,0.0,1.0,0.0,7.0,13.0,0.0,13.0,15.0,1.0,207.0,232.0,0.0,186.0,122.0
02G,4038.0,3.0,314.0,328.0,0.0,48.0,39.0,0.0,3.0,2.0,0.0,51.0,45.0,0.0,60.0,57.0,5.0,1295.0,1202.0,0.0,282.0,304.0
02J,2616.0,3.0,174.0,263.0,0.0,23.0,34.0,0.0,1.0,0.0,0.0,40.0,38.0,0.0,36.0,25.0,3.0,783.0,991.0,0.0,72.0,130.0
02K,1720.0,4.0,93.0,154.0,0.0,18.0,32.0,0.0,1.0,1.0,0.0,23.0,32.0,0.0,34.0,35.0,4.0,513.0,627.0,0.0,68.0,81.0
02L1,7372.0,10.0,503.0,670.0,2.0,65.0,87.0,0.0,5.0,5.0,1.0,108.0,173.0,1.0,174.0,187.0,9.0,1728.0,2628.0,0.0,497.0,519.0
02L2,1546.0,4.0,97.0,156.0,0.0,16.0,22.0,0.0,2.0,1.0,0.0,30.0,38.0,2.0,66.0,79.0,1.0,310.0,551.0,2.0,69.0,100.0
02S,840.0,5.0,51.0,68.0,0.0,10.0,8.0,0.0,1.0,1.0,0.0,15.0,9.0,0.0,8.0,7.0,0.0,169.0,171.0,0.0,152.0,165.0
02W,782.0,2.0,43.0,68.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,26.0,18.0,0.0,17.0,24.0,0.0,137.0,223.0,1.0,86.0,119.0
03A,2315.0,5.0,125.0,132.0,0.0,24.0,20.0,0.0,3.0,1.0,0.0,7.0,6.0,0.0,5.0,1.0,0.0,37.0,36.0,5.0,1016.0,892.0
03B,711.0,2.0,27.0,50.0,0.0,5.0,7.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,270.0,317.0
03C,1770.0,6.0,100.0,115.0,1.0,9.0,11.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,29.0,9.0,2.0,759.0,715.0
03D,1219.0,8.0,61.0,59.0,0.0,14.0,7.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,64.0,13.0,2.0,519.0,457.0
03E,2722.0,3.0,158.0,169.0,0.0,22.0,25.0,0.0,5.0,5.0,0.0,8.0,9.0,0.0,1.0,5.0,0.0,58.0,39.0,8.0,1081.0,1126.0
03F,2292.0,9.0,151.0,237.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,42.0,50.0,0.0,80.0,84.0,2.0,362.0,535.0,3.0,320.0,352.0
03G,1014.0,3.0,29.0,54.0,0.0,16.0,12.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,3.0,2.0,0.0,17.0,15.0,4.0,499.0,349.0
03H,1088.0,1.0,58.0,76.0,0.0,11.0,6.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,11.0,23.0,1.0,437.0,455.0
03I,1720.0,10.0,53.0,110.0,0.0,21.0,37.0,1.0,2.0,4.0,2.0,29.0,68.0,1.0,95.0,165.0,5.0,312.0,508.0,0.0,143.0,154.0
03L,733.0,1.0,31.0,48.0,0.0,9.0,8.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,277.0,335.0
