,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.15,53.44,0.0
1,OTHER,45.45,45.16,0.0
2,NATIVE-AM,50.0,25.0,0.0
3,HISP-LT,34.38,41.46,0.0
4,ASIA-PI,27.27,50.0,0.0
5,WHITE,60.92,56.82,100.0
6,BLACK,61.56,70.75,100.0
