,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.34,18.75,0.0
1,OTHER,0.0,33.33,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,20.0,25.0,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,57.56,57.57,100.0
6,BLACK,54.12,53.77,0.0
