,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.93,50.42,0.0
1,OTHER,47.62,58.62,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,51.61,39.02,0.0
4,ASIA-PI,42.86,69.7,100.0
5,WHITE,57.8,59.63,50.0
6,BLACK,45.36,54.87,0.0
