,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,58.3,65.81,,62.42
1,63.06,71.1,0.0,67.07
2,,0.0,,0.0
3,72.25,61.21,100.0,66.5
4,50.89,51.17,,51.04
5,0.0,,,0.0
6,58.53,62.77,50.0,60.81
