,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.33,44.73,0.0
1,OTHER,46.96,52.85,50.0
2,NATIVE-AM,46.15,48.0,0.0
3,HISP-LT,43.54,44.2,33.33
4,ASIA-PI,36.17,44.24,0.0
5,WHITE,63.14,62.78,62.86
6,BLACK,52.13,62.45,63.16
