,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,55.47,,,,61.99,,59.09
1,100.0,51.61,100.0,100.0,100.0,63.12,100.0,57.71
2,,52.73,,,,64.55,,58.64
3,,0.0,,,,inf,,400.0
4,,0.0,,,,0.0,,0.0
5,100.0,51.97,100.0,100.0,100.0,63.38,100.0,58.01
