,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.18,28.57,0.0
1,OTHER,16.67,50.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,30.0,49.25,0.0
4,ASIA-PI,50.0,12.5,0.0
5,WHITE,61.42,61.3,0.0
6,BLACK,53.12,65.62,0.0
