,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.57,45.33,0.0
1,OTHER,52.87,56.92,0.0
2,NATIVE-AM,20.0,40.0,0.0
3,HISP-LT,50.29,55.56,100.0
4,ASIA-PI,49.2,54.02,100.0
5,WHITE,57.34,55.67,66.67
6,BLACK,47.21,55.53,0.0
