,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.57,25.09,0.0
1,OTHER,72.73,66.67,0.0
2,NATIVE-AM,0.0,40.0,0.0
3,HISP-LT,42.86,33.33,0.0
4,ASIA-PI,57.14,55.56,0.0
5,WHITE,69.6,68.86,66.67
6,BLACK,45.33,61.43,0.0
