,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.76,27.97,0.0
1,OTHER,25.3,33.02,12.5
2,NATIVE-AM,16.67,14.81,0.0
3,HISP-LT,25.5,31.3,25.0
4,ASIA-PI,30.83,30.53,0.0
5,WHITE,58.33,58.13,14.29
6,BLACK,40.3,53.21,12.82
