,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.25,36.36,0.0
1,OTHER,0.0,70.0,0.0
2,NATIVE-AM,66.67,50.0,0.0
3,HISP-LT,27.78,62.5,0.0
4,ASIA-PI,14.29,64.29,0.0
5,WHITE,66.58,71.04,0.0
6,BLACK,60.87,65.62,0.0
