,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,65.1,66.05,,65.59
1,56.34,60.97,0.0,58.74
2,58.99,62.74,0.0,60.91
3,56.71,65.38,,61.43
4,60.33,63.64,0.0,62.12
5,41.9,53.27,100.0,49.12
6,65.31,70.56,,68.07
7,59.06,63.31,,61.29
8,14.29,0.0,,7.69
9,0.0,0.0,,0.0
10,57.94,62.57,25.0,60.47
