,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,33.72,,,,45.79,,40.06
1,,35.42,,,,50.34,,42.96
2,,48.33,,,,61.15,,55.6
3,,56.0,,,,58.91,,57.35
4,,59.87,,,,70.56,,65.82
5,,66.48,,,,79.06,,73.56
6,,71.17,,,,74.21,,72.78
7,,73.41,,,,80.47,,77.23
8,,74.77,,,,75.48,,75.16
9,,62.56,,,,69.9,,66.52
