PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,40.56,40,22.03,13.25,0,22.22,33.33,0,0,0,0,20,40,0,0,0,0,37.27,36.71,0,49.85,33.68
03,66.33,100,47.06,42,0,50,0,0,0,0,0,33.33,52.63,0,33.33,75,50,70.36,68.82,0,54.62,40.66
05,45.33,50,25.2,22.07,0,43.48,44.44,0,33.33,66.67,0,33.33,26.47,0,34.48,36.84,0,49.73,48.01,0,51.66,37.32
06,41.48,0,20.69,19.77,0,0,16.67,0,0,0,0,22.73,12.5,0,60,33.33,0,38.37,35.51,0,52.19,35.61
07,66.36,0,47.83,33.33,0,88.89,77.78,0,100,0,0,30,30,0,66.67,50,0,68.6,70.41,0,62.89,47.69
08,65.39,100,50,50.98,0,25,0,0,0,0,0,57.14,25,0,80,0,0,67.87,67.05,0,64.88,58.77
09,56.56,0,40.43,32.35,0,57.14,60,0,0,0,0,42.86,52.94,0,50,25,100,59.61,57.74,0,52,53.85
10,61.66,0,46.43,32.14,0,40,50,0,0,0,0,36.36,37.5,0,46.67,40,100,65.02,60.99,0,69.31,59.60
11,64.68,100,43.86,36.9,100,71.43,50,0,50,0,0,54.55,18.18,0,100,66.67,33.33,66.16,67.72,100,70.63,59.29
12,58.05,0,46.38,34.85,0,57.14,50,0,0,0,0,30.77,50,0,50,66.67,0,58.73,60.43,0,65.66,50.67
13,56.09,0,28,34,0,50,33.33,0,0,0,0,20,25,0,40,42.86,0,60.4,59.21,100,48.75,41.56
14,48.42,0,27.16,13.19,0,18.18,72.73,0,0,33.33,0,38.46,25,0,50,16.67,100,52.54,53.5,0,57.14,40.00
16,50.07,33.33,25.64,18.92,0,32.14,30.77,0,50,0,0,41.18,25.71,0,46.15,29.41,50,48.11,48.65,0,60.37,48.79
17,48.76,0,27.45,23.08,0,50,16.67,0,0,50,0,36.84,13.33,0,40,0,0,51.78,52,100,58.12,39.91
1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,61.33,0,42.7,29.49,0,80,64.29,0,0,0,0,47.83,36.84,0,70,0,0,63.97,63.55,0,70.53,50.90
20,60.35,0,32.79,30.3,0,61.54,66.67,0,100,0,0,53.85,28.57,0,71.43,25,0,62.73,61.75,0,71.7,54.46
21,67.57,25,65.04,55,0,80,12.5,0,33.33,50,0,50,43.48,0,52.94,42.86,100,68.38,67.98,0,74.82,68.77
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88888,105,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,100,0,83.33,83.33
TOTAL,56.13,38.1,38.81,30.4,100.0,48.55,45.31,0.0,28.57,36.36,,38.34,31.73,,50.34,38.0,71.43,60.81,60.59,42.86,58.41,45.32
