,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.5,27.59,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,16.67,20.0,0.0
4,ASIA-PI,0.0,66.67,0.0
5,WHITE,61.27,54.75,100.0
6,BLACK,46.32,56.96,0.0
