,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.45,50.0,0.0
1,OTHER,25.0,40.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,50.0,50.0,0.0
4,ASIA-PI,25.0,20.0,0.0
5,WHITE,35.71,33.33,0.0
6,BLACK,48.26,61.56,0.0
