,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.81,59.95,0.0
1,OTHER,42.42,70.83,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,29.17,47.22,0.0
4,ASIA-PI,30.0,33.33,0.0
5,WHITE,52.7,58.56,0.0
6,BLACK,59.52,68.81,40.0
