,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.29,39.78,0.0
1,OTHER,50.0,44.44,0.0
2,NATIVE-AM,0.0,25.0,0.0
3,HISP-LT,42.98,49.21,0.0
4,ASIA-PI,40.0,29.41,0.0
5,WHITE,50.11,50.51,0.0
6,BLACK,50.61,58.63,0.0
