,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.74,37.93,0.0
1,OTHER,41.38,51.02,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,31.25,50.0,0.0
4,ASIA-PI,26.32,47.37,0.0
5,WHITE,49.43,57.43,0.0
6,BLACK,44.9,61.61,0.0
