,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.04,32.28,0.0
1,OTHER,31.03,21.15,0.0
2,NATIVE-AM,50.0,28.57,0.0
3,HISP-LT,27.87,32.65,0.0
4,ASIA-PI,27.78,45.83,0.0
5,WHITE,61.72,55.88,0.0
6,BLACK,46.88,56.68,0.0
