,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,50.0,34.15,50.0,50.0,50.0,41.11,50.0,37.77
1,0.0,44.31,0.0,0.0,0.0,49.36,0.0,46.88
2,,45.59,,,,53.83,,50.0
3,100.0,51.61,100.0,100.0,100.0,56.54,100.0,54.23
4,,64.52,,,,65.3,,64.95
5,,61.25,,,,67.17,,64.35
6,,64.9,,,,66.37,,65.66
7,100.0,72.31,100.0,100.0,100.0,74.45,100.0,73.48
8,,72.61,,,,69.27,,70.77
9,60.0,59.69,60.0,60.0,60.0,62.38,60.0,61.12
