,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.87,51.24,0.0
1,OTHER,50.56,45.83,0.0
2,NATIVE-AM,60.0,28.57,0.0
3,HISP-LT,49.4,45.1,0.0
4,ASIA-PI,48.33,51.46,100.0
5,WHITE,67.68,66.15,60.0
6,BLACK,59.89,68.71,25.0
