,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.03,43.48,0.0
1,OTHER,33.33,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,66.67,100.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,60.25,62.98,0.0
6,BLACK,66.67,70.0,0.0
