,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.61,49.58,0.0
1,OTHER,52.94,40.91,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,50.0,40.0,0.0
4,ASIA-PI,46.15,71.43,0.0
5,WHITE,66.33,72.04,0.0
6,BLACK,35.59,46.69,0.0
