,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.43,43.24,0.0
1,OTHER,100.0,0.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,27.78,50.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,57.76,56.84,0.0
6,BLACK,0.0,0.0,0.0
