,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,67.82,67.8,100.0,67.85
1,66.33,71.98,100.0,69.24
2,63.36,66.36,,64.92
3,66.92,70.64,100.0,68.83
4,65.13,68.99,100.0,67.14
5,67.26,68.43,0.0,67.82
6,62.65,64.53,100.0,63.65
7,,0.0,,0.0
8,65.66,68.24,85.71,67.0
