,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,44.77,52.57,,49.1
1,57.86,63.98,,61.16
2,58.2,66.23,,62.34
3,53.04,54.34,0.0,53.7
4,57.81,65.52,,61.9
5,58.43,60.68,100.0,59.63
6,54.39,59.29,,56.93
7,0.0,0.0,,0.0
8,0.0,2.63,,1.54
9,51.32,56.53,50.0,54.09
