PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,931.0,0.0,33.0,38.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,334.0,347.0,0.0,113.0,58.0
03,1066.0,0.0,56.0,56.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,314.0,303.0,0.0,204.0,118.0
04,349.0,0.0,22.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0,142.0,0.0,12.0,8.0
05,1027.0,0.0,57.0,66.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,411.0,407.0,0.0,39.0,33.0
06,1284.0,0.0,87.0,74.0,0.0,8.0,6.0,0.0,1.0,2.0,0.0,9.0,8.0,0.0,8.0,1.0,0.0,501.0,419.0,0.0,99.0,61.0
07,1193.0,1.0,76.0,82.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,9.0,7.0,0.0,6.0,3.0,0.0,286.0,249.0,0.0,294.0,165.0
08,938.0,0.0,73.0,60.0,0.0,8.0,2.0,0.0,1.0,2.0,0.0,4.0,7.0,0.0,8.0,3.0,0.0,309.0,276.0,0.0,108.0,77.0
09,3048.0,0.0,297.0,218.0,0.0,15.0,13.0,0.0,1.0,1.0,0.0,42.0,29.0,1.0,25.0,16.0,1.0,1002.0,871.0,0.0,305.0,211.0
10,634.0,0.0,43.0,42.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,4.0,7.0,0.0,5.0,2.0,0.0,196.0,162.0,0.0,112.0,52.0
11,1490.0,1.0,145.0,108.0,0.0,12.0,6.0,0.0,2.0,3.0,0.0,15.0,6.0,0.0,10.0,5.0,0.0,436.0,409.0,0.0,198.0,134.0
12,1222.0,1.0,77.0,77.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,5.0,0.0,0.0,458.0,440.0,0.0,77.0,65.0
13,1328.0,0.0,99.0,109.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,20.0,16.0,0.0,7.0,3.0,1.0,475.0,438.0,0.0,85.0,65.0
14,2031.0,2.0,152.0,137.0,0.0,12.0,3.0,0.0,2.0,2.0,0.0,9.0,12.0,0.0,7.0,5.0,0.0,799.0,788.0,0.0,58.0,43.0
88888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,16542.0,5.0,1217.0,1097.0,0.0,84.0,56.0,0.0,13.0,15.0,0.0,129.0,98.0,1.0,85.0,40.0,3.0,5654.0,5251.0,0.0,1704.0,1090.0
