,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.85,44.23,0.0
1,OTHER,35.0,40.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,21.43,34.33,0.0
4,ASIA-PI,34.78,20.0,0.0
5,WHITE,64.95,63.57,0.0
6,BLACK,42.86,57.51,0.0
