,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.45,60.0,0.0
1,OTHER,0.0,66.67,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,11.11,37.5,0.0
4,ASIA-PI,25.0,66.67,0.0
5,WHITE,68.75,63.81,0.0
6,BLACK,55.81,52.5,0.0
