,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.42,45.19,0.0
1,OTHER,50.21,50.77,50.0
2,NATIVE-AM,44.44,38.46,0.0
3,HISP-LT,38.69,44.87,0.0
4,ASIA-PI,31.47,38.5,0.0
5,WHITE,65.26,65.53,47.83
6,BLACK,46.76,58.55,60.0
