,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,32.97,,,,31.1,,31.89
1,,40.24,,,,41.52,,40.97
2,,43.32,,,,51.67,,47.73
3,,52.5,,,,58.93,,56.25
4,,58.94,,,,63.41,,61.17
5,,55.83,,,,69.26,,62.93
6,,60.43,,,,64.05,,62.48
7,,67.16,,,,68.65,,67.95
8,,66.14,,,,64.87,,65.44
9,,57.0,,,,59.22,,58.22
