,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.19,43.78,0.0
1,OTHER,45.83,48.48,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,50.98,44.26,0.0
4,ASIA-PI,41.18,42.86,0.0
5,WHITE,65.59,64.36,50.0
6,BLACK,65.81,76.67,0.0
