,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,55.74,,,,64.15,,60.34
1,100.0,59.48,100.0,100.0,100.0,65.2,100.0,62.57
2,,55.08,,,,65.15,,60.66
3,0.0,58.39,0.0,0.0,0.0,63.59,0.0,61.31
4,,0.0,,,,0.0,,0.0
5,33.33,56.69,33.33,33.33,33.33,64.16,33.33,60.81
