,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.0,37.78,0.0
1,OTHER,50.0,30.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,57.14,50.0,0.0
4,ASIA-PI,30.77,16.67,0.0
5,WHITE,65.79,63.24,0.0
6,BLACK,45.6,60.0,0.0
