,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,100.0,39.25,100.0,100.0,100.0,40.12,100.0,39.78
1,,50.7,,,,55.43,,53.32
2,,56.73,,,,59.05,,58.06
3,100.0,63.53,100.0,100.0,100.0,64.47,100.0,64.09
4,,69.61,,,,68.76,,69.15
5,,67.66,,,,69.27,,68.52
6,,70.58,,,,70.63,,70.61
7,,76.42,,,,73.55,,74.87
8,,78.3,,,,73.47,,75.58
9,100.0,66.68,100.0,100.0,100.0,66.02,100.0,66.32
