,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.77,29.89,0.0
1,OTHER,18.18,42.86,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,42.0,0.0
4,ASIA-PI,0.0,16.67,0.0
5,WHITE,42.11,33.04,0.0
6,BLACK,30.15,43.38,0.0
