,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,63.9,61.59,0.0,62.6
1,59.14,62.39,,60.88
2,67.36,66.71,66.67,67.03
3,63.98,62.29,0.0,63.04
4,62.74,58.23,100.0,60.42
5,66.61,65.14,100.0,65.89
6,64.62,63.13,62.5,63.84
