,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.33,38.89,0.0
1,OTHER,63.33,70.27,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,47.06,54.35,0.0
4,ASIA-PI,37.14,41.67,0.0
5,WHITE,52.54,57.53,100.0
6,BLACK,60.46,66.67,0.0
