,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.94,39.77,0.0
1,OTHER,29.75,39.87,100.0
2,NATIVE-AM,37.5,38.46,100.0
3,HISP-LT,37.82,41.71,100.0
4,ASIA-PI,32.59,28.03,0.0
5,WHITE,61.31,60.48,64.29
6,BLACK,43.93,58.9,44.44
