,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,100.0,37.43,100.0,100.0,100.0,37.24,100.0,37.38
1,0.0,42.17,0.0,0.0,0.0,44.24,0.0,43.16
2,,48.71,,,,50.15,,49.45
3,0.0,54.37,0.0,0.0,0.0,59.02,0.0,56.72
4,,58.99,,,,57.98,,58.48
5,,63.36,,,,65.68,,64.55
6,50.0,68.69,50.0,50.0,50.0,69.11,50.0,68.87
7,100.0,69.62,100.0,100.0,100.0,72.0,100.0,70.91
8,66.67,77.83,66.67,66.67,66.67,73.95,66.67,75.79
9,54.55,62.31,54.55,54.55,54.55,62.69,54.55,62.5
