,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.25,31.87,0.0
1,OTHER,42.11,32.0,0.0
2,NATIVE-AM,50.0,28.57,0.0
3,HISP-LT,26.53,38.46,0.0
4,ASIA-PI,42.86,50.0,0.0
5,WHITE,54.01,49.73,0.0
6,BLACK,43.33,53.71,0.0
