,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.51,44.35,0.0
1,OTHER,58.82,59.26,0.0
2,NATIVE-AM,50.0,100.0,0.0
3,HISP-LT,52.63,60.0,0.0
4,ASIA-PI,45.16,41.33,0.0
5,WHITE,58.24,55.82,100.0
6,BLACK,45.39,62.01,0.0
