,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,25.53,,,,34.43,,30.56
1,,31.71,,,,38.81,,36.11
2,,41.46,,,,33.33,,36.73
3,,45.16,,,,50.0,,48.28
4,,54.39,,,,50.94,,52.73
5,,63.16,,,,72.73,,68.66
6,,60.34,,,,63.29,,62.04
7,,67.11,,,,70.73,,68.99
8,,73.68,,,,72.33,,72.97
9,,60.09,,,,60.34,,60.23
