,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.35,58.56,0.0
1,OTHER,70.37,57.14,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,52.0,51.43,0.0
4,ASIA-PI,61.18,60.27,66.67
5,WHITE,64.76,66.55,0.0
6,BLACK,64.41,70.59,100.0
