,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,10.0,25.0,,14.29
1,65.42,64.98,33.33,65.15
2,59.76,63.48,60.0,61.75
3,64.52,65.98,,65.26
4,51.48,58.35,0.0,55.25
5,48.48,57.93,66.67,53.54
6,39.84,53.01,0.0,47.02
7,62.39,65.61,,64.01
8,54.65,60.4,40.0,57.71
