,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.16,48.89,0.0
1,OTHER,40.0,88.24,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,28.57,0.0
4,ASIA-PI,16.67,40.0,0.0
5,WHITE,35.71,50.0,0.0
6,BLACK,55.95,69.1,0.0
