,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.89,32.9,0.0
1,OTHER,33.33,63.08,100.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,39.24,47.44,0.0
4,ASIA-PI,28.87,34.94,0.0
5,WHITE,57.32,58.54,100.0
6,BLACK,45.78,61.16,100.0
