,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,12.5,42.11,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,12.5,0.0
4,ASIA-PI,25.0,33.33,0.0
5,WHITE,69.49,64.14,0.0
6,BLACK,58.61,68.13,0.0
