,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.93,38.1,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,44.0,50.0,0.0
4,ASIA-PI,50.0,50.0,0.0
5,WHITE,51.25,61.54,100.0
6,BLACK,55.56,56.82,0.0
