,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.55,30.12,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,16.67,25.0,0.0
4,ASIA-PI,33.33,100.0,0.0
5,WHITE,66.26,62.51,0.0
6,BLACK,33.57,44.67,0.0
