,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.02,31.58,0.0
1,OTHER,20.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,33.33,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,57.35,56.93,100.0
6,BLACK,46.39,64.73,0.0
