,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.11,51.25,0.0
1,OTHER,60.0,70.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,41.18,50.0,0.0
4,ASIA-PI,50.0,28.57,0.0
5,WHITE,64.83,64.75,100.0
6,BLACK,59.92,73.49,100.0
