,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,100.0,36.05,100.0,100.0,100.0,51.61,100.0,44.91
1,100.0,42.75,100.0,100.0,100.0,54.64,100.0,49.69
2,0.0,51.83,0.0,0.0,0.0,60.3,0.0,56.32
3,,57.52,,,,61.58,,59.7
4,,56.13,,,,64.77,,60.92
5,,62.7,,,,70.95,,66.76
6,,63.91,,,,72.45,,68.49
7,,69.49,,,,72.25,,70.98
8,100.0,71.15,100.0,100.0,100.0,73.45,100.0,72.46
9,75.0,59.82,75.0,75.0,75.0,66.41,75.0,63.44
