,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,58.29,61.74,0.0,60.08
1,74.69,72.58,,73.59
2,49.0,54.35,14.29,52.08
3,69.24,72.27,0.0,70.73
4,64.8,63.53,,64.11
5,54.69,57.99,11.11,56.53
