,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.07,29.47,0.0
1,OTHER,51.43,72.97,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,44.87,57.76,0.0
4,ASIA-PI,50.88,43.66,0.0
5,WHITE,60.83,62.59,50.0
6,BLACK,51.38,64.71,0.0
