,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.52,45.9,0.0
1,OTHER,48.0,53.46,51.72
2,NATIVE-AM,42.2,42.61,50.0
3,HISP-LT,39.63,49.52,54.3
4,ASIA-PI,39.34,39.84,43.37
5,WHITE,62.05,63.1,61.19
6,BLACK,52.52,62.75,63.09
