PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
88888,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
CA,67.27,0,55.21,45.45,0,54.55,37.5,0,100,100,0,42.42,72,0,37.5,50,0,69.06,68.45,0,76.38,69.62
EL,65.28,100,53.66,42.54,0,42.11,52.63,0,100,0,0,44.23,39.02,0,56.52,54.55,100,66.12,68.37,0,70.41,65.96
GM,64.23,0,59.42,41.67,0,28.57,66.67,0,0,100,0,20,50,0,50,100,0,69.23,70.04,0,61.54,45.39
HA,63.78,0,51.25,42.11,0,70,60,0,0,100,0,50,41.18,0,28.57,50,100,64.75,64.83,100,73.49,59.92
L9,66.76,100,55.38,50,0,55.56,37.5,0,0,0,0,43.75,50,0,38.46,42.86,0,67.57,68.53,0,75.44,68.69
MG,65.71,100,52.05,47.13,0,41.67,35.71,0,0,0,0,57.69,46.43,100,52.94,33.33,100,65.07,70.09,0,74.12,62.11
PV,62.83,0,39.02,52.38,0,0,0,0,0,0,0,0,66.67,0,0,0,0,63.21,65.37,0,70.97,59.09
SK,63.44,50,33.33,57.14,0,0,60,0,0,0,0,33.33,50,0,60,66.67,100,68.1,67.46,0,58.73,52.22
U9,67.54,50,62.5,49.02,0,0,60,0,0,0,0,42.86,80,0,71.43,60,0,68.93,70.16,0,65.38,53.49
VP,61.63,0,54.17,39.13,0,100,100,0,0,100,0,0,0,0,50,0,100,64.42,61.76,0,70.79,53.75
WA,59.23,0,39.13,34.02,0,56.25,33.33,0,0,33.33,0,40,50,0,64.29,40,100,60.29,62.3,0,66.08,59.23
TOTAL,64.75,62.5,51.24,44.87,,45.83,50.56,,28.57,60.0,0.0,45.1,49.4,100.0,51.46,48.33,60.0,66.15,67.68,25.0,68.71,59.89
