,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,32.99,,,,29.57,,31.17
1,,39.02,,,,42.57,,41.06
2,,50.22,,,,46.56,,48.22
3,,56.68,,,,52.23,,54.34
4,,60.8,,,,55.0,,57.64
5,,62.88,,,,57.23,,59.83
6,,68.34,,,,63.65,,65.76
7,,72.56,,,,69.95,,71.22
8,,71.42,,,,66.02,,68.49
9,,60.6,,,,56.38,,58.32
