,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.15,46.75,0.0
1,OTHER,40.0,70.0,100.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,48.0,38.89,0.0
4,ASIA-PI,46.67,28.57,0.0
5,WHITE,62.85,61.49,100.0
6,BLACK,52.88,62.18,0.0
