,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.16,33.47,0.0
1,OTHER,40.43,60.76,0.0
2,NATIVE-AM,33.33,37.5,0.0
3,HISP-LT,39.1,41.98,50.0
4,ASIA-PI,30.16,43.84,0.0
5,WHITE,49.9,52.7,66.67
6,BLACK,43.96,57.66,75.0
