,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.76,34.3,0.0
1,OTHER,24.74,36.52,0.0
2,NATIVE-AM,0.0,28.57,0.0
3,HISP-LT,38.18,51.72,0.0
4,ASIA-PI,23.16,26.14,0.0
5,WHITE,57.04,57.86,0.0
6,BLACK,34.55,45.87,0.0
