,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.86,55.26,0.0
1,OTHER,40.0,66.67,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,42.86,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,66.56,63.67,33.33
6,BLACK,100.0,100.0,0.0
